year,export_value,import_value,location_code,partner_code,hs_product_code
2013,151377160,10881199426,CHN,KAZ,3
2010,11174672834,89055638,ARE,KOR,3
2011,13426201017,92323389,ARE,KOR,3
2012,13756205167,111808333,ARE,KOR,3
2013,16629399921,70081685,ARE,KOR,3
2014,14455494445,156289393,ARE,KOR,3
2007,11806546674,194433818,ARE,KOR,3
2008,17925269013,447194391,ARE,KOR,3
2006,12096533309,54012533,ARE,KOR,3
2008,11145673013,870623007,AUS,KOR,3
2010,12985324303,1049126423,AUS,KOR,3
2011,17837905618,1483613464,AUS,KOR,3
2012,15210386569,2721489266,AUS,KOR,3
2013,13803171074,3530109282,AUS,KOR,3
2014,13057200260,4181468312,AUS,KOR,3
2015,9215088902,3810802131,AUS,KOR,3
2016,8898278901,2763011716,AUS,KOR,3
2017,13735442983,4231287001,AUS,KOR,3
2008,4338093973,9204087059,CHN,KOR,3
2011,2892285227,11936372739,CHN,KOR,3
2012,2578317749,10899889059,CHN,KOR,3
2013,2302866447,9194299611,CHN,KOR,3
2014,2308046169,8204271699,CHN,KOR,3
2010,9177223533,3016602361,IDN,KOR,3
2011,12277780684,6342759647,IDN,KOR,3
2012,11131706043,5430350860,IDN,KOR,3
2013,7998573511,3339712159,IDN,KOR,3
2014,7067484221,3894408477,IDN,KOR,3
2011,10318983234,72854224,IRN,KOR,3
2011,2191136947,8865354396,JPN,KOR,3
2012,2454981146,9026621617,JPN,KOR,3
2013,3369332851,8701510021,JPN,KOR,3
2011,15595375340,413277,KWT,KOR,3
2013,17712913947,1877726,KWT,KOR,3
2014,15971522961,1976420,KWT,KOR,3
2008,11466736140,334781,KWT,KOR,3
2010,10006195925,266926,KWT,KOR,3
2012,17306224400,639783,KWT,KOR,3
2008,13488447264,29309930,QAT,KOR,3
2010,11229544544,1304111,QAT,KOR,3
2012,23987875758,4262123,QAT,KOR,3
2013,23840321356,7405667,QAT,KOR,3
2014,23859659936,6749064,QAT,KOR,3
2015,14206891669,4718215,QAT,KOR,3
2011,19057007131,393335,QAT,KOR,3
2017,10377645287,15754399,QAT,KOR,3
2013,11568021130,138313806,RUS,KOR,3
2014,13337590476,137384053,RUS,KOR,3
2005,14483087626,1324123,SAU,KOR,3
2006,18746424764,6985560,SAU,KOR,3
2008,31213007887,140186573,SAU,KOR,3
2010,24590421340,10426125,SAU,KOR,3
2011,33633188588,55616845,SAU,KOR,3
2013,33829121079,116834891,SAU,KOR,3
2014,33082747037,36460349,SAU,KOR,3
2015,17328483747,270205472,SAU,KOR,3
2016,13976965290,141239428,SAU,KOR,3
2004,10535296616,4426379,SAU,KOR,3
2007,19285768321,39360599,SAU,KOR,3
2009,18204369749,17897248,SAU,KOR,3
2012,36009303210,156435030,SAU,KOR,3
2017,17485300488,24546576,SAU,KOR,3
2013,1573801809,8531735901,SGP,KOR,3
2014,1913408065,10210848454,SGP,KOR,3
1997,2466050143,9005781588,USA,MEX,3
1999,3082574389,7774804849,USA,MEX,3
2000,4554675880,13224697040,USA,MEX,3
2001,3615555860,10639679988,USA,MEX,3
2002,3521935709,12611628751,USA,MEX,3
2003,3172682175,16129148092,USA,MEX,3
2004,3627350683,20621157721,USA,MEX,3
2005,5668445602,26855573392,USA,MEX,3
2006,6314592363,33238740799,USA,MEX,3
2007,7220361368,34513885752,USA,MEX,3
2008,12440185560,43068667192,USA,MEX,3
2009,8206733658,25399340665,USA,MEX,3
2010,14823530391,32764010642,USA,MEX,3
2011,25124635111,44468530454,USA,MEX,3
2012,25360602161,39254006674,USA,MEX,3
2013,25146694572,33799320925,USA,MEX,3
2014,26546157247,30827882873,USA,MEX,3
2015,20895482372,14217128518,USA,MEX,3
2016,21316885722,8815117287,USA,MEX,3
2017,27569126727,10974779669,USA,MEX,3
2017,2002456328,8393358413,CHN,MYS,3
2011,248399364,13307405232,JPN,MYS,3
2012,184405779,15446559978,JPN,MYS,3
2014,295828005,14440448966,JPN,MYS,3
2013,480958468,14771879978,JPN,MYS,3
2007,6265576464,5178247671,SGP,MYS,3
2008,9236535500,8674364418,SGP,MYS,3
2011,17650873016,11173625349,SGP,MYS,3
2013,18475038475,10904775804,SGP,MYS,3
2015,10833539138,6466601446,SGP,MYS,3
2016,9076052311,5768491724,SGP,MYS,3
2017,10263743713,5792010059,SGP,MYS,3
2014,18030517292,10969679921,SGP,MYS,3
2012,18709113310,12345542047,SGP,MYS,3
2009,6267714575,5111389434,SGP,MYS,3
2010,10435038534,9114732096,SGP,MYS,3
2012,17626577,10596907735,BRA,NGA,3
2011,51312659,12840467087,IND,NGA,3
2012,69840757,13674724610,IND,NGA,3
2013,44134745,13033393377,IND,NGA,3
2014,42736000,15270700739,IND,NGA,3
2013,2301439789,7857780601,NLD,NGA,3
2000,23042238,10334274471,USA,NGA,3
2003,39152780,10100490217,USA,NGA,3
2004,24987450,16211970025,USA,NGA,3
2005,28875544,23767624745,USA,NGA,3
2006,100120850,27283309818,USA,NGA,3
2007,62083512,31698105012,USA,NGA,3
2008,415782151,36631626075,USA,NGA,3
2009,291337837,18533730640,USA,NGA,3
2010,546040076,29146476772,USA,NGA,3
2011,629496412,32196039116,USA,NGA,3
2012,845294076,17649301939,USA,NGA,3
2013,1985455676,11038990738,USA,NGA,3
2000,2219619784,9460131627,BEL,NLD,3
2001,1768879216,8927675477,BEL,NLD,3
2002,2437464908,8925952691,BEL,NLD,3
2003,3426408236,11198883946,BEL,NLD,3
2004,4710509050,15599391087,BEL,NLD,3
2005,6252038206,22490760655,BEL,NLD,3
2006,8409686070,26721905434,BEL,NLD,3
2007,9284303612,27588243735,BEL,NLD,3
2008,11054962816,39985778298,BEL,NLD,3
2009,7211850575,24229200826,BEL,NLD,3
2010,10403918852,30317115369,BEL,NLD,3
2011,13645862234,41753674198,BEL,NLD,3
2012,14267139596,45053911082,BEL,NLD,3
2013,15341490733,49117819397,BEL,NLD,3
2014,13548722881,42188442969,BEL,NLD,3
2015,8438571500,23940873854,BEL,NLD,3
2016,7597298295,19401767130,BEL,NLD,3
2017,9437999909,24141085139,BEL,NLD,3
1995,1213869996,8802138680,DEU,NLD,3
2000,1192403066,10106511463,DEU,NLD,3
2004,3905375915,8310985076,DEU,NLD,3
2005,5781187039,10642705030,DEU,NLD,3
2006,8913279454,12441147138,DEU,NLD,3
2007,4420320894,12635464392,DEU,NLD,3
2008,5809167888,16980051178,DEU,NLD,3
2009,4133236865,8515440676,DEU,NLD,3
2010,3967417483,14844630774,DEU,NLD,3
2011,5347500631,20504496391,DEU,NLD,3
2012,7013954049,20319829715,DEU,NLD,3
2013,7449599682,37531380838,DEU,NLD,3
2014,6833451420,31613667432,DEU,NLD,3
2015,3976151780,12308272704,DEU,NLD,3
2016,2777172403,9665315440,DEU,NLD,3
2017,3471654993,11365432540,DEU,NLD,3
2006,9091378157,1848725122,GBR,NLD,3
2007,11370377013,4342812731,GBR,NLD,3
2008,15094523760,7429678402,GBR,NLD,3
2009,10632760891,3193947468,GBR,NLD,3
2010,14144018775,5546586101,GBR,NLD,3
2011,15924407336,6696022681,GBR,NLD,3
2012,18388771497,7231944304,GBR,NLD,3
2013,16858995064,9177197821,GBR,NLD,3
2014,15394860023,6215830303,GBR,NLD,3
2015,8735762070,3128182894,GBR,NLD,3
2016,7335475376,3727866963,GBR,NLD,3
2017,9793757997,4317911758,GBR,NLD,3
2013,7857780601,2301439789,NGA,NLD,3
2008,13606255098,135280194,NOR,NLD,3
2011,14966524494,284187027,NOR,NLD,3
2012,16222907490,471386507,NOR,NLD,3
2009,10253630626,164196279,NOR,NLD,3
2010,12131608342,272779210,NOR,NLD,3
2013,14260195245,454945499,NOR,NLD,3
2014,15625602387,450418754,NOR,NLD,3
2007,32725301254,113951497,RUS,NLD,3
2006,28104405281,71470599,RUS,NLD,3
2008,48148005960,36845673,RUS,NLD,3
2015,31513999507,57547842,RUS,NLD,3
2016,23754697130,49322892,RUS,NLD,3
2004,11321465103,16316466,RUS,NLD,3
2005,19248736242,11495707,RUS,NLD,3
2017,29366906212,97828659,RUS,NLD,3
2009,30283332895,32006170,RUS,NLD,3
2012,66697598532,185872778,RUS,NLD,3
2010,45669110256,43683011,RUS,NLD,3
2011,53663212831,176999933,RUS,NLD,3
2013,60130516006,130892843,RUS,NLD,3
2014,57172973892,81108774,RUS,NLD,3
2008,5716730556,5191472128,USA,NLD,3
2010,6695052104,3641120455,USA,NLD,3
2011,12093922851,5002474990,USA,NLD,3
2012,10655382763,5467727352,USA,NLD,3
2013,11184711241,4121256635,USA,NLD,3
2014,9007983966,3896187926,USA,NLD,3
2006,76840577,12522430610,DEU,NOR,3
2007,81853815,13007610864,DEU,NOR,3
2008,85196932,17723930762,DEU,NOR,3
2009,63744030,10829647352,DEU,NOR,3
2010,87703496,10529557344,DEU,NOR,3
2011,115853619,12756458019,DEU,NOR,3
2012,88973076,13929400641,DEU,NOR,3
2013,140622707,18022342613,DEU,NOR,3
2014,87033794,16563902684,DEU,NOR,3
2015,79340685,11199013166,DEU,NOR,3
2017,102083283,11771124013,DEU,NOR,3
2008,137546646,13624411100,FRA,NOR,3
2000,278524741,9790827396,GBR,NOR,3
2003,281411236,11452346438,GBR,NOR,3
2004,362202654,13050509447,GBR,NOR,3
2005,705817438,20157966540,GBR,NOR,3
2006,317418423,25223440272,GBR,NOR,3
2007,903831511,26827278863,GBR,NOR,3
2008,571553424,37974006115,GBR,NOR,3
2009,349879604,20485600114,GBR,NOR,3
2010,482301753,27669308812,GBR,NOR,3
2011,404960634,35426217847,GBR,NOR,3
2012,662213117,38547474663,GBR,NOR,3
2013,631812640,32574350195,GBR,NOR,3
2014,749472468,23940597431,GBR,NOR,3
2015,222510488,15525377927,GBR,NOR,3
2016,146985353,14553968926,GBR,NOR,3
2017,279863093,19729700207,GBR,NOR,3
2008,135280194,13606255098,NLD,NOR,3
2009,164196279,10253630626,NLD,NOR,3
2010,272779210,12131608342,NLD,NOR,3
2011,284187027,14966524494,NLD,NOR,3
2012,471386507,16222907490,NLD,NOR,3
2013,454945499,14260195245,NLD,NOR,3
2014,450418754,15625602387,NLD,NOR,3
2007,10341095818,38498950,RUS,POL,3
2008,15792672544,62666541,RUS,POL,3
2012,20574970731,175070717,RUS,POL,3
2010,13044749478,64477671,RUS,POL,3
2011,18866103442,58592406,RUS,POL,3
2013,18787381120,131001939,RUS,POL,3
2014,17285603910,101660648,RUS,POL,3
2011,293769866,9782650550,IND,QAT,3
2012,95945301,14987556200,IND,QAT,3
2013,69043785,12695856448,IND,QAT,3
2014,66029816,14902879007,IND,QAT,3
2006,2048091,14011121952,JPN,QAT,3
2007,2720356,16213913408,JPN,QAT,3
2008,9496333,24980991616,JPN,QAT,3
2009,19291939,15080762032,JPN,QAT,3
2010,515212,20794948416,JPN,QAT,3
2011,4996511,28471761280,JPN,QAT,3
2012,3389153,34875413041,JPN,QAT,3
2014,5044899,31911318528,JPN,QAT,3
2016,11081055,10490489184,JPN,QAT,3
2017,5960662,10309288448,JPN,QAT,3
2015,14572907,15553849020,JPN,QAT,3
2005,95070,10066666712,JPN,QAT,3
2013,7565477,36592874502,JPN,QAT,3
2008,29309930,13488447264,KOR,QAT,3
2010,1304111,11229544544,KOR,QAT,3
2011,393335,19057007131,KOR,QAT,3
2012,4262123,23987875758,KOR,QAT,3
2013,7405667,23840321356,KOR,QAT,3
2014,6749064,23859659936,KOR,QAT,3
2017,15754399,10377645287,KOR,QAT,3
2015,4718215,14206891669,KOR,QAT,3
2006,27073988,11388260879,CHN,SAU,3
2007,22502527,13050012563,CHN,SAU,3
2008,28940653,25693200584,CHN,SAU,3
2009,19147295,18450222727,CHN,SAU,3
2010,27018980,24768518501,CHN,SAU,3
2011,40110995,37752430392,CHN,SAU,3
2012,81725464,42291645042,CHN,SAU,3
2013,78525372,39671454571,CHN,SAU,3
2014,72359409,34606231258,CHN,SAU,3
2015,104469028,19192230109,CHN,SAU,3
2016,102508702,14717178844,CHN,SAU,3
2017,84062473,20782119382,CHN,SAU,3
2007,352250530,14158623170,IND,SAU,3
2008,1244038624,20048563296,IND,SAU,3
2009,772162226,12200660428,IND,SAU,3
2010,539145581,16853678099,IND,SAU,3
2011,1064879191,23956576847,IND,SAU,3
2012,4017835166,27247076573,IND,SAU,3
2013,6886276102,30774727879,IND,SAU,3
2014,7066491569,26079983738,IND,SAU,3
2015,1852376668,15334527597,IND,SAU,3
2016,594967582,13051333234,IND,SAU,3
2017,505277281,16114830552,IND,SAU,3
2000,1423763,13121813075,JPN,SAU,3
2001,758437,11388482228,JPN,SAU,3
2002,1522098,10756268263,JPN,SAU,3
2003,890372,13488633415,JPN,SAU,3
2004,796623,17167369236,JPN,SAU,3
2006,8347101,34816545823,JPN,SAU,3
2007,7684758,32910115970,JPN,SAU,3
2008,64461393,47794655405,JPN,SAU,3
2009,4435039,27265533304,JPN,SAU,3
2010,8225591,33640777056,JPN,SAU,3
2011,34126524,47293951691,JPN,SAU,3
2012,6289815,51416215508,JPN,SAU,3
2014,15906552,44057037420,JPN,SAU,3
2016,13491755,17892987428,JPN,SAU,3
2017,17667962,25428820259,JPN,SAU,3
1997,25059607,10988430562,JPN,SAU,3
2005,1446225,26838390176,JPN,SAU,3
2013,9422168,46532595910,JPN,SAU,3
2004,4426379,10535296616,KOR,SAU,3
2005,1324123,14483087626,KOR,SAU,3
2006,6985560,18746424764,KOR,SAU,3
2007,39360599,19285768321,KOR,SAU,3
2008,140186573,31213007887,KOR,SAU,3
2009,17897248,18204369749,KOR,SAU,3
2010,10426125,24590421340,KOR,SAU,3
2011,55616845,33633188588,KOR,SAU,3
2012,156435030,36009303210,KOR,SAU,3
2013,116834891,33829121079,KOR,SAU,3
2014,36460349,33082747037,KOR,SAU,3
2016,141239428,13976965290,KOR,SAU,3
2017,24546576,17485300488,KOR,SAU,3
2015,270205472,17328483747,KOR,SAU,3
2008,53308280,12628217275,SGP,SAU,3
2011,30442135,13182436505,SGP,SAU,3
2012,53107265,12347431671,SGP,SAU,3
2000,26067061,13109561714,USA,SAU,3
2001,26679694,12294182735,USA,SAU,3
2002,23376988,12505139880,USA,SAU,3
2003,23273118,17614650658,USA,SAU,3
2004,25112447,20598398181,USA,SAU,3
2005,28315640,26533608259,USA,SAU,3
2006,35523228,30659116889,USA,SAU,3
2007,53263323,34340471833,USA,SAU,3
2008,84783352,53098192966,USA,SAU,3
2009,65961352,21273687152,USA,SAU,3
2010,61278718,29665251870,USA,SAU,3
2011,111468920,44552099881,USA,SAU,3
2012,79482185,52370194977,USA,SAU,3
2013,129095123,48506146031,USA,SAU,3
2014,154021854,44488350390,USA,SAU,3
2015,145295666,20236680007,USA,SAU,3
2016,137910564,15693362863,USA,SAU,3
2017,110153935,17456019892,USA,SAU,3
2007,363433,118673025887,TWN,SAU,3
2008,63515891,165881648707,TWN,SAU,3
2009,26898332,106971248699,TWN,SAU,3
2010,111128830,139754963718,TWN,SAU,3
2011,479861775,196627727039,TWN,SAU,3
2012,268863417,206967315554,TWN,SAU,3
2013,205941332,198503391978,TWN,SAU,3
2014,197063558,176433941665,TWN,SAU,3
2015,1718658,96013209396,TWN,SAU,3
2011,12534930555,16387633,ARE,THA,3
2012,14214359157,50827154,ARE,THA,3
2013,15907610578,19981146,ARE,THA,3
2014,11576967006,26534879,ARE,THA,3
2008,10110164684,96861851,ARE,THA,3
2007,9960802797,224288334,RUS,TUR,3
2008,10111010817,1294658233,RUS,UKR,3
2012,18353656921,1419886414,RUS,UKR,3
2010,14893558684,1550277111,RUS,UKR,3
2011,19279019915,3147767850,RUS,UKR,3
2013,14815308918,773141961,RUS,UKR,3
2010,11516933056,10320397,AGO,USA,3
2007,12194257731,6443028,AGO,USA,3
2011,13044011465,10048288,AGO,USA,3
2008,18486553696,10899690,AGO,USA,3
2006,11510622311,2821658,AGO,USA,3
2010,6710509858,4420966486,BRA,USA,3
2011,8561106035,6807048491,BRA,USA,3
2012,8277360381,7542681321,BRA,USA,3
2013,5432119183,6464851475,BRA,USA,3
2014,6046835451,7387455815,BRA,USA,3
2017,4310439079,8748105345,BRA,USA,3
2000,33781189710,3644115997,CAN,USA,3
2001,35764786098,4560158006,CAN,USA,3
2002,31141816572,3459698235,CAN,USA,3
2003,43207584493,4971746430,CAN,USA,3
2004,51591406196,6702837268,CAN,USA,3
2005,69878684822,9654516567,CAN,USA,3
2006,75531456421,10488147025,CAN,USA,3
2007,83931750930,12639764490,CAN,USA,3
2008,117553231489,19020555142,CAN,USA,3
2009,66632843143,10871108712,CAN,USA,3
2010,86139800548,15212832069,CAN,USA,3
2011,105806871991,21188255344,CAN,USA,3
2012,107299991902,21135486254,CAN,USA,3
2013,114068268115,26926943075,CAN,USA,3
2014,122584782803,34963969570,CAN,USA,3
2015,75238883560,23029862731,CAN,USA,3
2016,58614620508,18440433391,CAN,USA,3
2017,76733084794,21698070653,CAN,USA,3
1995,16092277099,2530168787,CAN,USA,3
1996,19052174181,2723770909,CAN,USA,3
1997,20671218084,3470492389,CAN,USA,3
1998,16871198939,3403397136,CAN,USA,3
1999,19092208847,3088109639,CAN,USA,3
2017,1316407158,8930252494,CHN,USA,3
2010,9901479631,2165135697,COL,USA,3
2011,15588858497,2583437885,COL,USA,3
2012,15981998898,3435900638,COL,USA,3
2013,14018629282,5104993111,COL,USA,3
2014,10926642100,6029766901,COL,USA,3
2015,7598708377,4201656564,COL,USA,3
2007,17477427225,219635427,DZA,USA,3
2009,10570616579,78488061,DZA,USA,3
2010,14175653028,61289285,DZA,USA,3
2005,10319171725,73405094,DZA,USA,3
2006,15240918437,79450145,DZA,USA,3
2008,18973019208,115258554,DZA,USA,3
2011,14185703044,148605736,DZA,USA,3
2013,8520399904,3410416572,ECU,USA,3
2014,6864864043,3948644890,ECU,USA,3
2007,9577227159,1104400518,GBR,USA,3
2008,11291688970,1842018440,GBR,USA,3
2011,7884546507,2311778620,GBR,USA,3
2012,6963649948,3330100549,GBR,USA,3
2013,7607506036,3128225798,GBR,USA,3
2010,11982200687,1793036,IRQ,USA,3
2011,16481682195,2274781,IRQ,USA,3
2014,13332231312,6423476,IRQ,USA,3
2007,10797940709,725109,IRQ,USA,3
2012,18649745779,2450439,IRQ,USA,3
2013,12856548163,3620758,IRQ,USA,3
2008,21572844473,653690,IRQ,USA,3
2017,10594352696,8718504,IRQ,USA,3
2006,11240171432,454722,IRQ,USA,3
2013,12071879363,7467302,KWT,USA,3
2014,10865276690,11062959,KWT,USA,3
2012,12381126509,11769902,KWT,USA,3
1997,9005781588,2466050143,MEX,USA,3
1999,7774804849,3082574389,MEX,USA,3
2000,13224697040,4554675880,MEX,USA,3
2001,10639679988,3615555860,MEX,USA,3
2002,12611628751,3521935709,MEX,USA,3
2003,16129148092,3172682175,MEX,USA,3
2004,20621157721,3627350683,MEX,USA,3
2005,26855573392,5668445602,MEX,USA,3
2006,33238740799,6314592363,MEX,USA,3
2007,34513885752,7220361368,MEX,USA,3
2008,43068667192,12440185560,MEX,USA,3
2009,25399340665,8206733658,MEX,USA,3
2010,32764010642,14823530391,MEX,USA,3
2011,44468530454,25124635111,MEX,USA,3
2012,39254006674,25360602161,MEX,USA,3
2013,33799320925,25146694572,MEX,USA,3
2014,30827882873,26546157247,MEX,USA,3
2015,14217128518,20895482372,MEX,USA,3
2016,8815117287,21316885722,MEX,USA,3
2017,10974779669,27569126727,MEX,USA,3
2007,31698105012,62083512,NGA,USA,3
2009,18533730640,291337837,NGA,USA,3
2006,27283309818,100120850,NGA,USA,3
2013,11038990738,1985455676,NGA,USA,3
2003,10100490217,39152780,NGA,USA,3
2011,32196039116,629496412,NGA,USA,3
2000,10334274471,23042238,NGA,USA,3
2010,29146476772,546040076,NGA,USA,3
2008,36631626075,415782151,NGA,USA,3
2012,17649301939,845294076,NGA,USA,3
2004,16211970025,24987450,NGA,USA,3
2005,23767624745,28875544,NGA,USA,3
2008,5191472128,5716730556,NLD,USA,3
2010,3641120455,6695052104,NLD,USA,3
2011,5002474990,12093922851,NLD,USA,3
2012,5467727352,10655382763,NLD,USA,3
2013,4121256635,11184711241,NLD,USA,3
2014,3896187926,9007983966,NLD,USA,3
2007,10858023589,90463248,RUS,USA,3
2006,10032502541,46472554,RUS,USA,3
2008,16948361473,409898439,RUS,USA,3
2009,13000543667,57283096,RUS,USA,3
2012,20727688440,268469656,RUS,USA,3
2010,18190261385,209186880,RUS,USA,3
2011,24756127743,422065094,RUS,USA,3
2013,18884642671,162681759,RUS,USA,3
2014,13583768269,72020937,RUS,USA,3
2002,12505139880,23376988,SAU,USA,3
2005,26533608259,28315640,SAU,USA,3
2006,30659116889,35523228,SAU,USA,3
2008,53098192966,84783352,SAU,USA,3
2010,29665251870,61278718,SAU,USA,3
2011,44552099881,111468920,SAU,USA,3
2013,48506146031,129095123,SAU,USA,3
2014,44488350390,154021854,SAU,USA,3
2015,20236680007,145295666,SAU,USA,3
2016,15693362863,137910564,SAU,USA,3
2004,20598398181,25112447,SAU,USA,3
2007,34340471833,53263323,SAU,USA,3
2009,21273687152,65961352,SAU,USA,3
2012,52370194977,79482185,SAU,USA,3
2000,13109561714,26067061,SAU,USA,3
2001,12294182735,26679694,SAU,USA,3
2003,17614650658,23273118,SAU,USA,3
2017,17456019892,110153935,SAU,USA,3
1996,12035469480,129567995,VEN,USA,3
1997,12372346635,230859025,VEN,USA,3
2000,16518067335,140017490,VEN,USA,3
2001,13236413700,132465341,VEN,USA,3
2002,13187757108,105292505,VEN,USA,3
2003,15393238465,202958076,VEN,USA,3
2004,22576732009,154965752,VEN,USA,3
2005,31221788965,181957685,VEN,USA,3
2006,34314041287,572337366,VEN,USA,3
2007,37205982486,596886481,VEN,USA,3
2008,47528571151,547769102,VEN,USA,3
2009,26362494400,1039698478,VEN,USA,3
2010,30629354322,541295892,VEN,USA,3
2011,40432856694,639889261,VEN,USA,3
2012,36104548616,3241905965,VEN,USA,3
2013,29742127669,2750964921,VEN,USA,3
2014,28152697267,2813886218,VEN,USA,3
2015,14658266687,2300530853,VEN,USA,3
2016,10379630161,1690200089,VEN,USA,3
2017,11442266608,1984372819,VEN,USA,3
2011,14610622,10914253188,CHN,VEN,3
2012,301651156,13617270673,CHN,VEN,3
2013,25600456,12420838727,CHN,VEN,3
2014,9244091,10651068581,CHN,VEN,3
2012,11863531,11507332399,IND,VEN,3
2013,5688357,14195484128,IND,VEN,3
2014,4685390,12482067036,IND,VEN,3
1996,129567995,12035469480,USA,VEN,3
1997,230859025,12372346635,USA,VEN,3
2000,140017490,16518067335,USA,VEN,3
2001,132465341,13236413700,USA,VEN,3
2002,105292505,13187757108,USA,VEN,3
2003,202958076,15393238465,USA,VEN,3
2004,154965752,22576732009,USA,VEN,3
2005,181957685,31221788965,USA,VEN,3
2006,572337366,34314041287,USA,VEN,3
2007,596886481,37205982486,USA,VEN,3
2008,547769102,47528571151,USA,VEN,3
2009,1039698478,26362494400,USA,VEN,3
2010,541295892,30629354322,USA,VEN,3
2011,639889261,40432856694,USA,VEN,3
2012,3241905965,36104548616,USA,VEN,3
2013,2750964921,29742127669,USA,VEN,3
2014,2813886218,28152697267,USA,VEN,3
2015,2300530853,14658266687,USA,VEN,3
2016,1690200089,10379630161,USA,VEN,3
2017,1984372819,11442266608,USA,VEN,3
2011,111519080,12170243340,CHN,ZAF,3
2010,34823129440,136191682,ARE,TWN,3
2011,48720956785,2698182,ARE,TWN,3
2012,97122618678,32327367,ARE,TWN,3
2013,105698923303,3159583,ARE,TWN,3
2014,89264569181,358409,ARE,TWN,3
2016,40892836284,78547903,ARE,TWN,3
2017,53014293212,154443920,ARE,TWN,3
2007,17678152883,129521676,ARE,TWN,3
2015,46174754254,1218066,ARE,TWN,3
2008,45278109716,69088644,ARE,TWN,3
2005,11637347369,18392127,ARE,TWN,3
2009,24376875425,12836897,ARE,TWN,3
2010,36062691343,4755210,IRN,TWN,3
2006,14051877456,60921792,IRN,TWN,3
2016,32006358776,191793,IRN,TWN,3
2011,46383043259,1907100,IRN,TWN,3
2013,25386024963,157641,IRN,TWN,3
2014,49683288833,143867,IRN,TWN,3
2017,44321030786,132747,IRN,TWN,3
2008,165881648707,63515891,SAU,TWN,3
2010,139754963718,111128830,SAU,TWN,3
2011,196627727039,479861775,SAU,TWN,3
2013,198503391978,205941332,SAU,TWN,3
2014,176433941665,197063558,SAU,TWN,3
2015,96013209396,1718658,SAU,TWN,3
2007,118673025887,363433,SAU,TWN,3
2009,106971248699,26898332,SAU,TWN,3
2012,206967315554,268863417,SAU,TWN,3
2012,16340609586,363531558,ARE,ANS,3
2013,16397940851,831993884,ARE,ANS,3
2014,14173562848,1319101212,ARE,ANS,3
2007,19172458767,188770239,ARE,ANS,3
2008,24068795223,318949933,ARE,ANS,3
2012,8658292615,2549367854,AUS,ANS,3
2013,17953878136,3056432542,AUS,ANS,3
2014,13773437251,202829068,AUS,ANS,3
2015,10170598743,4474161,AUS,ANS,3
2017,21779459949,3666729,AUS,ANS,3
1997,2486198546,7766581207,DEU,ANS,3
2001,3033601114,10913927396,DEU,ANS,3
2002,3001784139,11441075921,DEU,ANS,3
2003,2198915945,8285397404,DEU,ANS,3
2004,3205064108,9100114920,DEU,ANS,3
2005,2669555742,11023420087,DEU,ANS,3
2006,3802618255,15546574354,DEU,ANS,3
2007,3446814425,14621109606,DEU,ANS,3
2008,4473312006,21092735524,DEU,ANS,3
2009,2401173499,15733985876,DEU,ANS,3
2010,2088871277,14304191709,DEU,ANS,3
2011,4831356819,19772303036,DEU,ANS,3
2012,5438454911,18907047632,DEU,ANS,3
2013,5805338862,19299077245,DEU,ANS,3
2014,4854356963,17794489471,DEU,ANS,3
2015,5562691287,15708920280,DEU,ANS,3
2016,6114708186,9965605520,DEU,ANS,3
2017,6811500654,21799250843,DEU,ANS,3
2000,1322345088,12675808083,IND,ANS,3
2001,2063460011,13246926676,IND,ANS,3
2002,561054844,15233905037,IND,ANS,3
2003,15755990,18630143227,IND,ANS,3
2004,141141096,25936892974,IND,ANS,3
2005,80968546,37965981398,IND,ANS,3
2006,87925898,11824651512,IND,ANS,3
2004,11922796470,2707760,IRN,ANS,3
2005,14347663360,43149623,IRN,ANS,3
2008,531646040,9604746400,ISR,ANS,3
